,time,tien,tyle
0,29/12/2021,True,10
1,06/01/2021,True,10
2,09/12/2019,True,10
3,09/01/2019,True,8
4,11/10/2018,True,10
5,10/01/2018,True,10
6,17/05/2017,True,10
7,27/12/2016,True,5
8,09/09/2016,True,7
9,22/01/2016,True,4
10,22/10/2015,True,8      
11,22/12/2014,True,7
12,13/08/2014,True,10
13,03/01/2014,True,9
14,28/08/2013,True,8
15,08/05/2013,True,5
16,18/12/2012,True,3
17,31/08/2012,True,7      
18,16/12/2011,True,5
19,27/04/2011,True,10
20,23/02/2011,True,5
