,time,tien,tyle
0,19/04/2018,True,10
1,21/04/2017,True,10
2,04/04/2016,True,10
3,22/10/2015,True,5
4,05/02/2015,True,15
5,03/12/2013,True,4
6,17/12/2012,True,6
7,14/12/2011,True,20
8,16/11/2009,True,10
9,04/03/2009,True,8
10,12/11/2008,True,10
11,12/03/2008,True,8
12,15/08/2007,True,6
13,17/02/2006,True,7.8
14,23/11/2005,True,5
