,time,tien,tyle
0,15/07/2021,True,16
1,13/08/2020,False,50/3
2,06/07/2020,True,10
3,05/08/2019,True,15
4,21/06/2018,False,10/1    
5,21/06/2018,True,6
6,29/01/2018,True,10
7,24/05/2017,True,16
8,22/04/2016,True,16
9,03/06/2015,False,20/1
10,24/03/2015,True,9
11,02/04/2014,True,3
12,17/09/2013,True,5
