,time,tien,tyle
0,19/08/2021,True,7
1,10/09/2018,True,5
2,05/09/2017,True,17
3,30/08/2016,True,20
4,10/08/2015,True,15
5,23/06/2014,True,17
6,17/11/2011,False,100/10  
