,time,tien,tyle
0,29/06/2021,True,50
1,14/12/2020,True,30
2,17/07/2020,True,50
3,31/10/2019,True,30
4,05/06/2019,True,37
5,11/07/2018,True,30
6,04/01/2018,True,30
