,time,tien,tyle
0,07/10/2021,True,7.85
1,27/05/2020,True,8
2,27/08/2018,True,12
3,18/08/2017,True,14
4,12/08/2016,True,10
5,23/09/2015,True,6      
6,20/11/2014,True,8
7,26/05/2014,True,9
8,20/11/2013,True,8
9,30/05/2013,True,8
10,03/12/2012,True,8
11,23/05/2012,True,6
12,19/03/2012,True,8
13,23/11/2011,True,8
14,22/02/2011,True,8
15,25/08/2010,True,8
16,04/05/2010,True,6
17,30/10/2009,True,6
18,05/05/2009,True,10
