,time,tien,tyle
0,01/10/2020,True,1.5
1,10/12/2019,True,3
2,11/07/2018,True,3
3,11/10/2013,True,4.5
4,26/07/2013,True,4.5
5,21/01/2013,True,6.5
6,14/12/2012,True,6.5
7,23/05/2011,True,7.5
8,13/09/2010,True,7.5
