,time,tien,tyle
0,18/04/2019,True,50
1,17/04/2018,True,35
2,17/04/2017,True,25
3,23/04/2015,True,18
4,28/04/2014,True,18
5,15/03/2013,True,16
6,06/06/2012,True,7
7,13/10/2011,True,7
