,time,tien,tyle
0,02/03/2022,True,6
1,30/06/2020,True,7
2,17/06/2019,True,7
3,19/06/2018,True,7
4,08/06/2017,True,4
5,07/06/2016,True,2.5
6,08/06/2015,True,1.8
7,02/06/2014,True,1.6
8,13/06/2013,True,2
9,18/05/2012,True,4
10,16/12/2011,True,7
