,time,tien,tyle
0,14/06/2021,True,5
1,01/12/2020,True,12
2,20/08/2020,True,5
3,29/11/2019,True,12
4,27/05/2019,True,5
5,13/12/2018,True,12
6,29/05/2018,True,12
7,20/04/2017,True,12
8,25/05/2016,True,12
9,15/06/2015,True,17
10,22/05/2014,True,25
11,13/05/2013,True,25
12,30/05/2012,True,20
13,30/05/2011,True,20
14,14/06/2010,True,8
