,time,tien,tyle
0,15/07/2021,True,10
1,10/09/2020,True,5
2,06/12/2019,True,54.5
3,10/09/2019,True,15
4,07/06/2019,True,70
5,20/09/2018,True,80
6,17/05/2018,True,10
7,01/11/2017,True,10
8,12/05/2017,True,15
9,16/11/2016,True,10
10,18/05/2016,True,15
11,27/11/2015,True,10
12,14/05/2015,True,15
13,29/12/2014,True,10
14,22/05/2014,True,15
15,22/11/2013,True,10
16,23/05/2013,True,15
17,26/11/2012,True,10
18,17/05/2012,True,15
19,27/10/2011,True,10
20,05/05/2011,True,25
