,time,tien,tyle
0,09/12/2021,True,12
1,27/11/2020,True,12
2,11/11/2019,True,12
3,10/10/2018,True,15
4,15/09/2017,True,10
5,26/10/2016,False,100/20
6,27/09/2011,True,5
7,13/04/2010,True,10
