,time,tien,tyle
0,28/05/2021,True,2
1,15/12/2020,True,12
2,09/06/2020,True,20
3,24/05/2019,True,20
4,20/03/2018,True,12
5,09/03/2017,True,12
6,28/12/2015,True,12     
7,26/12/2014,True,12
8,04/03/2014,True,14
9,06/02/2013,False,10%     
10,26/09/2012,True,6
11,27/12/2011,True,5
12,14/08/2009,True,6      
