,time,tien,tyle
0,27/05/2021,False,10/3
1,17/04/2020,True,15
2,19/04/2019,True,15
3,05/04/2018,True,15     
4,11/05/2010,True,6
5,16/12/2009,True,8
6,29/12/2008,True,6
