,time,tien,tyle
0,23/05/2019,True,5
1,16/05/2016,True,6
2,03/06/2014,True,7
3,20/03/2013,True,8
4,06/06/2012,True,12
5,13/05/2011,True,15
6,06/05/2010,True,10.5
7,06/05/2009,True,3
