,time,tien,tyle
0,23/08/2021,False,100/5   
1,23/08/2021,True,12
2,22/07/2020,True,12
3,19/06/2019,True,15
4,14/01/2019,False,4/1
5,25/05/2017,True,8
6,24/05/2011,True,3.5
7,15/04/2010,True,11.2
8,21/08/2009,True,6.8
