,time,tien,tyle
0,09/02/2022,True,10
1,29/12/2021,True,7
2,27/05/2021,True,15
3,23/02/2021,True,5
4,29/12/2020,True,10
5,04/08/2020,True,5
6,06/03/2020,True,12
