,time,tien,tyle
0,24/06/2021,True,16
1,01/04/2020,True,25
2,28/02/2017,True,18
3,19/06/2014,True,10
4,27/06/2013,True,16
5,29/03/2012,True,16
6,11/03/2011,True,16
7,25/03/2009,True,14
