,time,tien,tyle
0,10/06/2021,True,7.5
1,25/06/2020,True,2
2,06/02/2020,True,8
3,19/08/2019,False,100/17
4,14/06/2018,True,3
5,29/09/2017,True,14
6,19/05/2017,True,4
