,time,tien,tyle
0,19/11/2021,True,5
1,21/06/2021,True,15
2,24/03/2021,True,10
3,08/09/2020,True,15
4,11/07/2019,False,100/15
5,04/06/2018,True,5
6,22/12/2017,True,10
7,27/04/2017,True,5
8,04/01/2017,True,10
9,31/05/2016,True,15
10,19/11/2014,True,20
11,24/09/2014,True,30
12,26/05/2014,True,15
13,10/06/2013,True,15
14,22/06/2012,True,15
15,12/05/2011,True,15
16,02/06/2010,True,5
