,time,tien,tyle
0,28/06/2019,True,3
1,11/05/2018,True,2
2,24/05/2016,True,16.5
3,08/06/2015,True,5
4,20/05/2014,True,4
5,20/05/2013,True,3
6,23/01/2013,True,5
7,11/07/2012,True,3
8,23/05/2012,True,2
9,16/02/2012,True,5
10,14/09/2011,True,10
