,time,tien,tyle
0,07/06/2019,True,2
1,30/08/2017,True,2
2,11/08/2016,True,1.5
3,06/05/2015,True,7
4,16/05/2014,True,7
5,29/05/2013,True,7
6,27/06/2012,True,6
7,21/09/2011,True,1.6
