,time,tien,tyle
0,27/05/2021,True,5
1,29/06/2020,True,5
2,05/06/2019,True,2
3,08/06/2018,True,4
4,14/06/2017,True,1
5,10/05/2012,True,5
6,27/04/2011,True,20
