,time,tien,tyle
0,25/10/2021,True,6
1,25/06/2019,False,100/10  
2,25/06/2019,True,7
3,23/02/2018,False,100/15  
4,23/02/2018,True,8      
5,14/10/2016,True,5      
6,30/07/2013,False,100/9
7,27/11/2009,True,25
