,time,tien,tyle
0,09/12/2021,True,12
1,21/10/2020,True,15
2,05/09/2019,True,15
3,09/08/2018,False,1000/124
4,15/06/2018,True,5
5,26/01/2018,True,20
6,06/03/2017,True,25
7,04/05/2016,False,100/25  
8,24/07/2015,False,4/1     
