,time,tien,tyle
0,04/01/2022,True,15
1,23/03/2021,True,10
2,19/06/2020,True,6
3,31/01/2020,True,14
4,13/05/2019,True,17.5
5,04/01/2019,True,10
6,02/05/2018,True,23
7,22/12/2017,True,15
