,time,tien,tyle
0,11/08/2020,True,22
1,27/05/2020,True,2
2,13/12/2019,True,8
3,28/06/2019,True,15
4,23/11/2018,True,5
5,22/06/2018,True,15
6,30/11/2017,True,10
7,16/08/2017,True,13
8,29/11/2016,True,15
9,22/07/2016,True,30
10,18/05/2015,True,20
11,29/05/2014,True,25     
12,17/05/2012,True,50
13,28/06/2011,True,50     
14,08/12/2010,True,12
