,time,tien,tyle
0,30/05/2019,True,4
1,30/05/2016,True,6
2,02/06/2015,True,4
3,16/05/2014,True,12
4,13/05/2013,True,10
5,02/01/2013,True,5
6,16/05/2012,True,10
7,18/08/2011,True,5
8,25/05/2011,True,9
9,19/08/2010,True,5
10,10/05/2010,True,7
