date,change_perc1,change_perc2,open,high,low,close,avg,volume_match,volume_reconcile,adjust,change_perc,value_match,value_reconcile,Unnamed: 0
04/04/2022,,,0,7.50,7.40,7.50,0.00 (0.00 %),,37086500,7.50,7.50,5075,0,
01/04/2022,,,0,6.80,7.0,7.70,0.90 (13.24 %),,204430000,7.70,7.70,27300,0,
31/03/2022,,,0,6.90,6.90,6.70,-0.20 (-2.90 %),,563950000,6.70,6.70,83500,0,
30/03/2022,,,0,7.3,7.1,7.2,-0.10 (-1.37 %),,309330000,7.2,7.2,44700,0,
29/03/2022,,,0,7.2,7.3,7.3,0.10 (1.39 %),,39250000,7.3,7.3,5400,0,
28/03/2022,,,0,7.0,7.4,7.0,0.00 (0.00 %),,11450000,7.0,7.0,1600,0,
25/03/2022,,,0,7.5,7.2,7.1,-0.40 (-5.33 %),,14080000,7.1,7.1,2000,0,
24/03/2022,,,0,7.2,7.5,7.5,0.30 (4.17 %),,22470000,7.5,7.5,3000,0,
23/03/2022,,,0,7.3,7.2,7.5,0.20 (2.74 %),,106560000,7.5,7.5,14900,0,
22/03/2022,,,0,7.2,7.2,7.2,0.00 (0.00 %),,23930000,7.2,7.2,3300,0,
21/03/2022,,,0,6.8,7.2,7.2,0.40 (5.88 %),,9072000,7.2,7.2,1260,0,
18/03/2022,,,0,6.8,6.9,6.9,0.10 (1.47 %),,88510000,6.9,6.9,13000,0,
17/03/2022,,,0,6.8,6.7,6.9,0.10 (1.47 %),,10230000,6.9,6.9,1500,0,
16/03/2022,,,0,7.4,6.8,7.0,-0.40 (-5.41 %),,41994500,7.0,7.0,6193,0,
15/03/2022,,,0,7.4,7.4,7.4,0.00 (0.00 %),,0,7.4,7.4,0,0,
14/03/2022,,,0,7.1,7.9,7.0,-0.10 (-1.41 %),,5940000,7.0,7.0,800,0,
11/03/2022,,,0,7.2,7.1,7.1,-0.10 (-1.39 %),,2130000,7.1,7.1,300,0,
10/03/2022,,,0,6.6,6.6,7.0,0.40 (6.06 %),,19531600,7.0,7.0,2716,0,
09/03/2022,,,0,6.6,6.7,6.6,0.00 (0.00 %),,19810000,6.6,6.6,3000,0,
08/03/2022,,,0,6.9,6.7,7.1,0.20 (2.90 %),,15920000,7.1,7.1,2400,0,
07/03/2022,,,0,6.7,6.9,6.9,0.20 (2.99 %),,20010000,6.9,6.9,2900,0,
04/03/2022,,,0,6.4,6.6,6.7,0.30 (4.69 %),,2882300,6.7,6.7,439,0,
03/03/2022,,,0,6.4,6.4,6.4,0.00 (0.00 %),,0,6.4,6.4,0,0,
02/03/2022,,,0,6.9,6.7,7.2,0.30 (4.35 %),,25090000,7.2,7.2,3900,0,
01/03/2022,,,0,6.9,6.9,6.9,0.00 (0.00 %),,5272500,6.9,6.9,775,0,
28/02/2022,,,0,6.7,6.5,6.9,0.20 (2.99 %),,81360000,6.9,6.9,11800,0,
25/02/2022,,,0,6.6,6.7,6.6,0.00 (0.00 %),,33400000,6.6,6.6,5000,0,
24/02/2022,,,0,6.8,6.6,6.6,-0.20 (-2.94 %),,7260000,6.6,6.6,1100,0,
23/02/2022,,,0,6.5,6.8,6.8,0.30 (4.62 %),,2040000,6.8,6.8,300,0,
22/02/2022,,,0,6.9,6.5,6.8,-0.10 (-1.45 %),,9820000,6.8,6.8,1500,0,
21/02/2022,,,0,7.1,6.5,7.0,-0.10 (-1.41 %),,9010000,7.0,7.0,1300,0,
18/02/2022,,,0,7.1,7.1,7.1,0.00 (0.00 %),,0,7.1,7.1,0,0,
17/02/2022,,,0,7.1,7.1,7.1,0.00 (0.00 %),,170400,7.1,7.1,24,0,
16/02/2022,,,0,6.7,6.9,7.2,0.50 (7.46 %),,1410000,7.2,7.2,200,0,
15/02/2022,,,0,6.5,6.6,6.6,0.10 (1.54 %),,10740000,6.6,6.6,1600,0,
14/02/2022,,,0,6.5,6.5,6.5,0.00 (0.00 %),,0,6.5,6.5,0,0,
11/02/2022,,,0,6.6,6.6,6.5,-0.10 (-1.52 %),,1960000,6.5,6.5,300,0,
10/02/2022,,,0,7.0,6.6,6.6,-0.40 (-5.71 %),,1320000,6.6,6.6,200,0,
09/02/2022,,,0,6.5,6.9,7.0,0.50 (7.69 %),,25850000,7.0,7.0,3700,0,
08/02/2022,,,0,7.4,6.4,6.4,-1.00 (-13.51 %),,35530000,6.4,6.4,5500,0,
07/02/2022,,,0,7.4,7.4,7.4,0.00 (0.00 %),,740000,7.4,7.4,100,0,
28/01/2022,,,0,8.5,7.4,7.4,-1.10 (-12.94 %),,1480000,7.4,7.4,200,0,
27/01/2022,,,0,8.4,9.6,8.0,-0.40 (-4.76 %),,8460000,8.0,8.0,1000,0,
26/01/2022,,,0,7.4,8.4,8.4,1.00 (13.51 %),,840000,8.4,8.4,100,0,
25/01/2022,,,0,7.0,7.5,7.5,0.50 (7.14 %),,5190000,7.5,7.5,700,0,
24/01/2022,,,0,8.0,7.0,7.0,-1.00 (-12.50 %),,42000000,7.0,7.0,6000,0,
21/01/2022,,,0,7.4,7.6,8.3,0.90 (12.16 %),,1590000,8.3,8.3,200,0,
20/01/2022,,,0,6.9,7.9,7.9,1.00 (14.49 %),,3690000,7.9,7.9,500,0,
19/01/2022,,,0,7.2,6.3,8.1,0.90 (12.50 %),,2070000,8.1,8.1,300,0,
18/01/2022,,,0,8.4,7.3,7.3,-1.10 (-13.10 %),,15140000,7.3,7.3,2100,0,
17/01/2022,,,0,8.9,8.9,8.0,-0.90 (-10.11 %),,64660000,8.0,8.0,7700,0,
14/01/2022,,,0,8.5,9.0,7.6,-0.90 (-10.59 %),,31970000,7.6,7.6,3600,0,
