date,change_perc1,change_perc2,open,high,low,close,avg,volume_match,volume_reconcile,adjust,change_perc,value_match,value_reconcile,Unnamed: 0
24/06/2021,,,0,9.80,9.80,9.80,0.00 (0.00 %),,0,9.80,9.80,0,0,
23/06/2021,,,0,9.8,9.8,9.8,0.00 (0.00 %),,0,9.8,9.8,0,0,3.0
22/06/2021,,,0,9.8,9.8,9.8,0.00 (0.00 %),,0,9.8,9.8,0,0,4.0
18/06/2021,,,0,9.8,9.8,9.8,0.00 (0.00 %),,1960000,9.8,9.8,200,0,5.0
17/06/2021,,,0,9.8,9.8,9.8,0.00 (0.00 %),,980000,9.8,9.8,100,0,6.0
16/06/2021,,,0,9.8,9.8,9.8,0.00 (0.00 %),,0,9.8,9.8,0,0,7.0
15/06/2021,,,0,9.2,10.5,9.2,0.00 (0.00 %),,6295000,9.2,9.2,650,0,8.0
14/06/2021,,,0,8.0,9.2,9.2,1.20 (15.00 %),,920000,9.2,9.2,100,0,9.0
11/06/2021,,,0,7.0,8.0,8.0,1.00 (14.29 %),,800000,8.0,8.0,100,0,10.0
10/06/2021,,,0,7.0,7.0,7.0,0.00 (0.00 %),,0,7.0,7.0,0,0,11.0
09/06/2021,,,0,6.1,7.0,7.0,0.90 (14.75 %),,700000,7.0,7.0,100,0,12.0
08/06/2021,,,0,6.3,7.2,7.2,0.90 (14.29 %),,720000,6.1,6.1,100,0,13.0
07/06/2021,,,0,5.5,6.3,6.3,0.80 (14.55 %),,630000,5.34,5.34,100,0,14.0
04/06/2021,,,0,5.5,5.5,5.5,0.00 (0.00 %),,0,5.5,4.66,0,0,15.0
03/06/2021,,,0,4.8,5.5,5.5,0.70 (14.58 %),,550000,4.66,4.66,100,0,16.0
02/06/2021,,,0,4.8,4.8,4.8,0.00 (0.00 %),,0,4.8,4.07,0,0,17.0
01/06/2021,,,0,4.8,4.8,4.8,0.00 (0.00 %),,0,4.8,4.07,0,0,18.0
31/05/2021,,,0,4.8,4.8,4.8,0.00 (0.00 %),,0,4.8,4.07,0,0,19.0
28/05/2021,,,0,4.8,4.8,4.8,0.00 (0.00 %),,0,4.8,4.07,0,0,20.0
27/05/2021,,,0,4.8,4.8,4.8,0.00 (0.00 %),,0,4.8,4.07,0,0,21.0
26/05/2021,,,0,4.8,4.8,4.8,0.00 (0.00 %),,0,4.8,4.07,0,0,2.0
25/05/2021,,,0,4.8,4.8,4.8,0.00 (0.00 %),,0,4.8,4.07,0,0,3.0
24/05/2021,,,0,4.8,4.8,4.8,0.00 (0.00 %),,0,4.8,4.07,0,0,4.0
21/05/2021,,,0,4.8,4.8,4.8,0.00 (0.00 %),,0,4.8,4.07,0,0,5.0
20/05/2021,,,0,4.2,4.8,4.8,0.60 (14.29 %),,480000,4.07,4.07,100,0,6.0
19/05/2021,,,0,3.0,4.2,4.2,1.20 (40.00 %),,420000,3.56,3.56,100,0,7.0
18/05/2021,,,0,3.0,3.0,3.0,0.00 (0.00 %),,0,3.0,2.54,0,0,8.0
17/05/2021,,,0,3.0,3.0,3.0,0.00 (0.00 %),,0,3.0,2.54,0,0,9.0
14/05/2021,,,0,3.0,3.0,3.0,0.00 (0.00 %),,0,3.0,2.54,0,0,10.0
13/05/2021,,,0,3.0,3.0,3.0,0.00 (0.00 %),,0,3.0,2.54,0,0,11.0
